【84V10】高等学校学習指導要領（平成30年告示及び一部改正）コード表　Ver 1.0,,,
教科等,No,学習指導要領テキスト,学習指導要領コード
家庭（専門）,8427,(1) 住生活と文化，住空間の構成と計画，インテリアデザインなどについて体系的・系統的に理解するとともに，関連する技術を身に付けるようにする。,84U8502100000000
家庭（専門）,8428,(2) 快適な住空間の計画やインテリアデザインに関する課題を発見し，豊かな住生活の実現を担う職業人として合理的かつ創造的に解決する力を養う。,84U8502200000000
家庭（専門）,8429,(3) 豊かな住生活の実現を目指して自ら学び，住空間のデザインに主体的かつ協働的に取り組む態度を養う。,84U8502300000000
家庭（専門）,8430,"２　内　容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",84U8503000000000
家庭（専門）,8431,〔指導項目〕,84U8503100000000
家庭（専門）,8432,(1) 住生活と文化,84U8503110000000
家庭（専門）,8433,ア　日本の住生活と文化,84U8503111000000
家庭（専門）,8434,イ　世界の住生活と文化,84U8503112000000
家庭（専門）,8435,(2) 住空間の構成と計画,84U8503120000000
家庭（専門）,8436,ア　住生活と住空間,84U8503121000000
家庭（専門）,8437,イ　住空間の構造と材料,84U8503122000000
家庭（専門）,8438,ウ　住空間の環境と設備,84U8503123000000
家庭（専門）,8439,エ　住空間の平面計画実習,84U8503124000000
家庭（専門）,8440,(3) インテリアデザイン,84U8503130000000
家庭（専門）,8441,ア　インテリアデザインの構成要素,84U8503131000000
家庭（専門）,8442,イ　インテリアデザインの表現技法,84U8503132000000
家庭（専門）,8443,ウ　インテリアデザイン実習,84U8503133000000
家庭（専門）,8444,(4) 福祉住環境と室内計画,84U8503140000000
家庭（専門）,8445,ア　住生活と福祉,84U8503141000000
家庭（専門）,8446,イ　住空間のバリアフリー化,84U8503142000000
家庭（専門）,8447,ウ　住空間のリフォーム計画実習,84U8503143000000
家庭（専門）,8448,(5) 住生活関連法規,84U8503150000000
家庭（専門）,8449,３　内容の取扱い,84U8505000000000
家庭（専門）,8450,(1) 内容を取り扱う際には，次の事項に配慮するものとする。,84U8505100000000
家庭（専門）,8451,ア　〔指導項目〕の(2)のエ，(3)のウ及び(4)のウについては，実習を中心として扱い，個人又はグループで適切な課題を設定するなど，生徒の主体的な学習活動の充実を図ること。,84U8505110000000
家庭（専門）,8452,(2) 内容の範囲や程度については，次の事項に配慮するものとする。,84U8505200000000
家庭（専門）,8453,ア　〔指導項目〕の(1)のアについては，日本の各時代の特徴的な住居様式を取り上げ，気候や風土と住居との関わり，生活様式や起居様式と住居との関わり，住意識や住要求と住居との関わり，伝統的な和室でのマナーなどを扱うこと。イについては，世界の特徴的な住居様式を取り上げ，気候や風土と住居との関わり，生活様式と住居との関わり，世界の特徴的な住居におけるマナーなどを扱うこと。,84U8505210000000
家庭（専門）,8454,イ　〔指導項目〕の(2)のアについては，人体寸法，動作寸法，作業寸法などを扱うとともに，住居の平面計画の基本であるゾーニング，動線，各室の配置と位置関係などを扱うこと。イについては，住居の構造と材料に関する基礎的な事項を扱うとともに，地震に強い住空間の計画を扱うこと。ウについては，健康で安全な室内環境の条件，室内環境整備のための設備を扱うとともに，住居の省エネルギー化についても扱うこと。また，住空間の延長としての住居周りの外部のデザインと整備についても扱うこと。エについては，住居の平面計画を検討し，平面表示記号などを用いて平面図を作成させること。,84U8505220000000
家庭（専門）,8455,ウ　〔指導項目〕の(3)のアについては，色彩，形態，材質感などを扱うとともに，各室の床，壁，天井，家具，カーテンなどを扱うこと。イについては，インテリア計画の手順と表現技法を扱うこと。ウについては，適切な住空間を取り上げ，全体的に調和のとれたインテリアコーディネートとその表現についても扱うこと。,84U8505230000000
家庭（専門）,8456,エ　〔指導項目〕の(4)のイについては，アを踏まえて具体的な事例を通して住空間のバリアフリー化の考え方を扱うこと。ウについては，住宅をバリアフリーにリフォームする計画を取り上げ，画像や図面などで表現する方法を扱うこと。,84U8505240000000
家庭（専門）,8457,オ　〔指導項目〕の(5)については，(2)から(4)までの各項目に関連する基本的な法規の目的と概要を扱うこと。,84U8505250000000
家庭（専門）,8458,第９　服飾文化,84U9500000000000
家庭（専門）,8459,"１　目　標
家庭の生活に関わる産業の見方・考え方を働かせ，実践的・体験的な学習活動を行うことなどを通して，服飾文化の伝承と創造を担う職業人として必要な資質・能力を次のとおり育成することを目指す。",84U9502000000000
家庭（専門）,8460,(1) 服飾の変遷と文化，着装などについて体系的・系統的に理解するとともに，関連する技術を身に付けるようにする。,84U9502100000000
家庭（専門）,8461,(2) 服飾文化に関する課題を発見し，服飾文化の伝承と創造を担う職業人として合理的かつ創造的に解決する力を養う。,84U9502200000000
家庭（専門）,8462,(3) 豊かな衣生活の実現を目指して自ら学び，服飾文化の伝承と創造に主体的かつ協働的に取り組む態度を養う。,84U9502300000000
家庭（専門）,8463,"２　内　容
１に示す資質・能力を身に付けることができるよう，次の〔指導項目〕を指導する。",84U9503000000000
家庭（専門）,8464,〔指導項目〕,84U9503100000000
家庭（専門）,8465,(1) 服飾の変遷と文化,84U9503110000000
家庭（専門）,8466,ア　服飾の多様性,84U9503111000000
家庭（専門）,8467,イ　日本の服飾,84U9503112000000
家庭（専門）,8468,ウ　世界の服飾,84U9503113000000
家庭（専門）,8469,(2) 着装,84U9503120000000
家庭（専門）,8470,ア　着装の基本,84U9503121000000
家庭（専門）,8471,イ　洋服の着装,84U9503122000000
家庭（専門）,8472,ウ　和服の着装,84U9503123000000
家庭（専門）,8473,(3) 服飾文化の伝承と創造,84U9503130000000
家庭（専門）,8474,３　内容の取扱い,84U9505000000000
家庭（専門）,8475,(1) 内容を取り扱う際には，次の事項に配慮するものとする。,84U9505100000000
